,original_index,current_dataindex
693,9007,693
694,19098,694
695,46146,695
696,47944,696
697,33079,697
698,42293,698
699,11981,699
700,15249,700
701,25402,701
702,25689,702
703,624,703
704,18794,704
705,6326,705
706,31547,706
707,34273,707
708,15907,708
709,28496,709
710,1622,710
711,2948,711
712,35964,712
713,2776,713
714,37377,714
715,37906,715
716,48478,716
717,48127,717
718,28600,718
719,10237,719
720,41347,720
721,11963,721
722,33687,722
723,28961,723
724,18436,724
725,7475,725
726,25238,726
727,41491,727
728,25847,728
729,2308,729
730,44783,730
731,34973,731
732,24721,732
733,48499,733
734,22781,734
735,24096,735
736,45323,736
737,2087,737
738,8207,738
739,27146,739
740,1481,740
741,10666,741
742,21707,742
743,38636,743
744,8802,744
745,34514,745
746,14540,746
747,13380,747
748,19209,748
749,13110,749
750,21273,750
751,3405,751
752,7934,752
753,49824,753
754,4445,754
755,44009,755
756,26942,756
757,32338,757
758,39741,758
759,7957,759
760,14457,760
761,31880,761
762,15523,762
763,24882,763
764,47212,764
765,18555,765
766,38103,766
767,43213,767
768,26802,768
769,11112,769
770,13253,770
771,24238,771
772,19294,772
773,3878,773
774,49814,774
775,13783,775
776,44936,776
777,22624,777
778,21843,778
779,39115,779
780,41851,780
781,12695,781
782,14025,782
783,29864,783
784,40498,784
785,9132,785
786,48515,786
787,19483,787
788,42371,788
789,26646,789
790,15598,790
791,11662,791
792,28197,792
793,42588,793
794,45439,794
795,23548,795
796,22657,796
797,7511,797
798,9047,798
799,48415,799
800,26925,800
801,4971,801
802,31238,802
803,36467,803
804,22269,804
805,11632,805
806,49291,806
807,9453,807
808,43338,808
809,44895,809
810,31633,810
811,24565,811
812,13004,812
813,43924,813
814,29263,814
815,47329,815
816,31061,816
817,26776,817
818,23380,818
819,33295,819
820,25399,820
821,29989,821
822,12347,822
823,18031,823
824,22054,824
825,11615,825
826,20308,826
827,11479,827
828,33591,828
829,44826,829
830,48865,830
831,40356,831
832,16444,832
833,46817,833
834,8879,834
835,41315,835
836,29088,836
837,29484,837
838,44754,838
839,16612,839
840,19121,840
841,46436,841
842,32997,842
843,37863,843
844,26747,844
845,41106,845
846,16874,846
847,47787,847
848,38098,848
849,35565,849
850,26586,850
851,13664,851
852,43476,852
853,6716,853
854,9173,854
855,23103,855
856,9461,856
857,43590,857
858,1509,858
859,49535,859
860,22001,860
861,31735,861
862,15138,862
863,25931,863
864,4977,864
865,30761,865
866,46159,866
867,11866,867
868,42486,868
869,18739,869
870,35435,870
871,45484,871
872,196,872
873,27596,873
874,32099,874
875,15762,875
876,22739,876
877,39481,877
878,9309,878
879,32046,879
880,302,880
881,39934,881
882,36212,882
883,19251,883
884,29426,884
885,20724,885
886,2938,886
887,37578,887
888,14683,888
889,42408,889
890,17105,890
891,16154,891
892,47263,892
893,37686,893
894,20457,894
895,42305,895
896,30069,896
897,2691,897
898,34088,898
899,12855,899
900,44060,900
901,9482,901
902,1961,902
903,1390,903
904,19655,904
905,4721,905
906,19351,906
907,18384,907
908,15326,908
909,31195,909
910,41831,910
911,33451,911
912,40259,912
913,38938,913
914,27900,914
915,2475,915
916,31444,916
917,40985,917
918,40233,918
919,16531,919
920,27442,920
921,36101,921
922,31221,922
923,29217,923
924,38682,924
925,8115,925
926,19078,926
927,35511,927
928,37235,928
929,23497,929
930,8165,930
931,9970,931
932,4511,932
933,616,933
934,1421,934
935,24272,935
936,2560,936
937,33951,937
938,17537,938
939,40651,939
940,12794,940
941,42275,941
942,35601,942
943,15852,943
944,17255,944
945,19585,945
946,11798,946
947,33437,947
948,8821,948
949,18478,949
950,45470,950
951,32000,951
952,24774,952
953,22077,953
954,17012,954
955,39410,955
956,2422,956
957,6742,957
958,450,958
959,43169,959
960,947,960
961,15174,961
962,21083,962
963,6496,963
964,44565,964
965,15479,965
966,29758,966
967,2975,967
968,30241,968
969,34272,969
970,608,970
971,44032,971
972,12308,972
973,38852,973
974,40628,974
975,46318,975
976,39038,976
977,35126,977
978,49243,978
979,14124,979
980,16775,980
981,33500,981
982,48757,982
983,14745,983
984,47957,984
985,16391,985
986,44308,986
987,3058,987
988,33561,988
989,15764,989
990,43182,990
991,31654,991
992,4913,992
993,8449,993
994,46780,994
995,32758,995
996,19844,996
997,34376,997
998,32806,998
999,11358,999
1000,49650,1000
1001,3549,1001
1002,31283,1002
1003,41129,1003
1004,32869,1004
1005,17831,1005
1006,7871,1006
1007,45555,1007
1008,41499,1008
1009,48242,1009
1010,36756,1010
1011,17778,1011
1012,36989,1012
1013,6083,1013
1014,1070,1014
1015,529,1015
1016,20455,1016
1017,33798,1017
1018,11530,1018
1019,47936,1019
1020,1568,1020
1021,44349,1021
1022,1237,1022
1023,1348,1023
1024,44819,1024
1025,29124,1025
1026,14705,1026
1027,23931,1027
1028,26670,1028
1029,382,1029
1030,47464,1030
1031,32175,1031
1032,47388,1032
1033,22167,1033
1034,26850,1034
1035,252,1035
1036,32039,1036
1037,22832,1037
1038,28507,1038
1039,24050,1039
1040,12066,1040
1041,17487,1041
1042,37115,1042
1043,10210,1043
1044,1697,1044
1045,21697,1045
1046,46939,1046
1047,19828,1047
1048,38361,1048
1049,40548,1049
1050,34637,1050
1051,9272,1051
1052,16926,1052
1053,20943,1053
1054,26821,1054
1055,920,1055
1056,31717,1056
1057,8598,1057
1058,4299,1058
1059,34027,1059
1060,3579,1060
1061,41351,1061
1062,47040,1062
1063,35061,1063
1064,11944,1064
1065,9417,1065
1066,14678,1066
1067,21136,1067
1068,31002,1068
1069,14660,1069
1070,5790,1070
1071,11624,1071
1072,19161,1072
1073,14381,1073
1074,10721,1074
1075,31056,1075
1076,40427,1076
1077,27535,1077
1078,32662,1078
1079,2908,1079
1080,16312,1080
1081,31167,1081
1082,29402,1082
1083,5194,1083
1084,37616,1084
1085,893,1085
1086,22261,1086
1087,218,1087
1088,26669,1088
1089,26396,1089
1090,28642,1090
1091,9115,1091
1092,23201,1092
1093,41525,1093
1094,138,1094
1095,11685,1095
1096,23911,1096
1097,21781,1097
1098,26678,1098
1099,33337,1099
1100,36095,1100
1101,47249,1101
1102,44692,1102
1103,648,1103
1104,32014,1104
1105,4247,1105
1106,33990,1106
1107,23693,1107
1108,31695,1108
1109,12758,1109
1110,8266,1110
1111,49406,1111
1112,21956,1112
1113,14365,1113
1114,44230,1114
1115,7010,1115
1116,6078,1116
1117,44399,1117
1118,31815,1118
1119,48101,1119
1120,49533,1120
1121,8831,1121
1122,13417,1122
1123,4521,1123
1124,26273,1124
1125,12370,1125
1126,30461,1126
1127,13576,1127
1128,6065,1128
1129,770,1129
1130,25966,1130
1131,1220,1131
1132,11474,1132
1133,9760,1133
1134,35833,1134
1135,23670,1135
1136,1808,1136
1137,5291,1137
1138,15846,1138
1139,18886,1139
1140,25841,1140
1141,10669,1141
1142,24950,1142
1143,38033,1143
1144,27062,1144
1145,26588,1145
1146,48522,1146
1147,39565,1147
1148,40795,1148
1149,14024,1149
1150,44698,1150
1151,3473,1151
1152,47848,1152
1153,23509,1153
1154,30096,1154
1155,43066,1155
1156,21307,1156
1157,1857,1157
1158,49146,1158
1159,32420,1159
1160,4012,1160
1161,45829,1161
1162,42607,1162
1163,1436,1163
1164,36388,1164
1165,16448,1165
1166,36454,1166
1167,5476,1167
1168,49262,1168
1169,34885,1169
1170,1262,1170
1171,39240,1171
1172,27438,1172
1173,27318,1173
1174,30743,1174
1175,35317,1175
1176,48222,1176
1177,25658,1177
1178,659,1178
1179,27325,1179
1180,12069,1180
1181,41108,1181
1182,4565,1182
1183,1729,1183
1184,45611,1184
1185,3376,1185
1186,32205,1186
1187,10854,1187
1188,45415,1188
1189,4258,1189
1190,21168,1190
1191,45526,1191
1192,35558,1192
1193,48459,1193
1194,10477,1194
1195,25734,1195
1196,3769,1196
1197,29381,1197
1198,38310,1198
1199,6777,1199
1200,48315,1200
1201,166,1201
1202,6258,1202
1203,31615,1203
1204,39859,1204
1205,49526,1205
1206,10834,1206
1207,43472,1207
1208,41711,1208
1209,28826,1209
1210,48742,1210
1211,17364,1211
1212,33734,1212
1213,39784,1213
1214,40280,1214
1215,35837,1215
1216,32204,1216
1217,19722,1217
1218,28604,1218
1219,40607,1219
1220,22480,1220
1221,9333,1221
1222,9010,1222
1223,9585,1223
1224,16006,1224
1225,22438,1225
1226,29985,1226
1227,38696,1227
1228,2006,1228
1229,46464,1229
1230,20136,1230
1231,37823,1231
1232,32464,1232
1233,12415,1233
1234,23480,1234
1235,45307,1235
1236,10466,1236
1237,79,1237
1238,9840,1238
1239,34309,1239
1240,30288,1240
1241,3834,1241
1242,4169,1242
1243,19651,1243
1244,43742,1244
1245,25799,1245
1246,36936,1246
1247,10223,1247
1248,14292,1248
1249,41366,1249
1250,43630,1250
1251,28416,1251
1252,6866,1252
1253,28180,1253
1254,21952,1254
1255,29879,1255
1256,45586,1256
1257,37409,1257
1258,2831,1258
1259,44629,1259
1260,523,1260
1261,24473,1261
1262,44803,1262
1263,907,1263
1264,3069,1264
1265,4584,1265
1266,3955,1266
1267,13355,1267
1268,22827,1268
1269,41707,1269
1270,18496,1270
1271,6749,1271
1272,27913,1272
1273,9358,1273
1274,45136,1274
1275,42266,1275
1276,25487,1276
1277,40044,1277
1278,11678,1278
1279,21756,1279
1280,23340,1280
1281,43626,1281
1282,20105,1282
1283,15310,1283
1284,32775,1284
1285,12669,1285
1286,9761,1286
1287,27617,1287
1288,6169,1288
1289,26695,1289
1290,12627,1290
1291,43836,1291
1292,14250,1292
1293,45361,1293
1294,39376,1294
1295,22728,1295
1296,6077,1296
1297,5288,1297
1298,18776,1298
1299,43018,1299
1300,4576,1300
1301,22508,1301
1302,1309,1302
1303,44787,1303
1304,43429,1304
1305,35190,1305
1306,44197,1306
1307,9919,1307
1308,18773,1308
1309,36401,1309
1310,15154,1310
1311,35764,1311
1312,2407,1312
1313,16145,1313
1314,31379,1314
1315,3457,1315
1316,38863,1316
1317,18026,1317
1318,21287,1318
1319,26098,1319
1320,7961,1320
1321,21500,1321
1322,11899,1322
1323,47116,1323
1324,30179,1324
1325,35720,1325
1326,2803,1326
1327,8254,1327
1328,41249,1328
1329,16423,1329
1330,25673,1330
1331,15070,1331
1332,9389,1332
1333,5734,1333
1334,36593,1334
1335,3877,1335
1336,28759,1336
1337,6328,1337
1338,9680,1338
1339,18466,1339
1340,32801,1340
1341,19280,1341
1342,36752,1342
1343,12263,1343
1344,33210,1344
1345,17988,1345
1346,36362,1346
1347,45378,1347
1348,12626,1348
1349,28522,1349
1350,33422,1350
1351,24392,1351
1352,48244,1352
1353,7474,1353
1354,46446,1354
1355,37406,1355
1356,411,1356
1357,4310,1357
1358,7609,1358
1359,23598,1359
1360,33031,1360
1361,36122,1361
1362,33318,1362
1363,49588,1363
1364,49162,1364
1365,16296,1365
1366,17601,1366
1367,35127,1367
1368,36748,1368
1369,31147,1369
1370,45779,1370
1371,12604,1371
1372,41275,1372
1373,47457,1373
1374,13321,1374
1375,48547,1375
1376,1048,1376
1377,3502,1377
1378,7876,1378
1379,19974,1379
1380,42221,1380
1381,38053,1381
1382,407,1382
1383,35053,1383
1384,38623,1384
1385,25114,1385
1386,4277,1386
1387,5011,1387
1388,12205,1388
1389,17698,1389
1390,37748,1390
1391,22365,1391
1392,31765,1392
1393,41480,1393
1394,11132,1394
1395,34642,1395
1396,11775,1396
1397,3538,1397
1398,42229,1398
1399,5551,1399
1400,36522,1400
1401,44954,1401
1402,38843,1402
1403,32003,1403
1404,9956,1404
1405,40198,1405
1406,16196,1406
1407,45112,1407
1408,9074,1408
1409,4038,1409
1410,5269,1410
1411,208,1411
1412,4608,1412
1413,33950,1413
1414,1110,1414
1415,37342,1415
1416,28165,1416
1417,32115,1417
1418,30570,1418
1419,24867,1419
1420,35637,1420
1421,44057,1421
1422,43686,1422
1423,19824,1423
1424,18904,1424
1425,1614,1425
1426,8741,1426
1427,38148,1427
1428,13246,1428
1429,9467,1429
1430,22656,1430
1431,1357,1431
1432,7378,1432
1433,2271,1433
1434,25771,1434
1435,33804,1435
1436,18678,1436
1437,251,1437
1438,22870,1438
1439,20406,1439
1440,37952,1440
1441,32281,1441
1442,45394,1442
1443,17657,1443
1444,17479,1444
1445,2912,1445
1446,22386,1446
1447,49173,1447
1448,1365,1448
1449,7769,1449
1450,38274,1450
1451,40743,1451
1452,13546,1452
1453,33665,1453
1454,42041,1454
1455,6081,1455
1456,48526,1456
1457,6746,1457
1458,31849,1458
1459,21871,1459
1460,14829,1460
1461,16676,1461
1462,21401,1462
1463,6154,1463
1464,42148,1464
1465,48853,1465
1466,8968,1466
1467,41442,1467
1468,17493,1468
1469,29729,1469
1470,13120,1470
1471,26496,1471
1472,31987,1472
1473,9400,1473
1474,20189,1474
1475,35087,1475
1476,16740,1476
1477,27424,1477
1478,32297,1478
1479,2382,1479
1480,33745,1480
1481,24690,1481
1482,31858,1482
1483,17303,1483
1484,22646,1484
1485,29158,1485
1486,30853,1486
1487,11147,1487
1488,32210,1488
1489,41409,1489
1490,38142,1490
1491,44076,1491
1492,26561,1492
1493,35759,1493
1494,26091,1494
1495,45328,1495
1496,3471,1496
1497,5878,1497
1498,23406,1498
1499,3667,1499
1500,15553,1500
1501,20482,1501
1502,45528,1502
1503,8335,1503
1504,11890,1504
1505,40417,1505
1506,15125,1506
1507,268,1507
1508,38392,1508
1509,27949,1509
1510,38544,1510
1511,37875,1511
1512,48523,1512
1513,30453,1513
1514,46403,1514
1515,43810,1515
1516,28825,1516
1517,42188,1517
1518,27080,1518
1519,29293,1519
1520,13170,1520
1521,31818,1521
1522,21324,1522
1523,48605,1523
1524,41832,1524
1525,31497,1525
1526,43950,1526
1527,28128,1527
1528,13357,1528
1529,8488,1529
1530,45965,1530
1531,9796,1531
1532,37886,1532
1533,3960,1533
1534,39000,1534
1535,8651,1535
1536,36807,1536
1537,3439,1537
1538,12535,1538
1539,42387,1539
1540,29902,1540
1541,42924,1541
1542,33535,1542
1543,22137,1543
1544,48311,1544
1545,43777,1545
1546,40077,1546
1547,49696,1547
1548,18349,1548
1549,11948,1549
1550,32626,1550
1551,16114,1551
1552,45656,1552
1553,15040,1553
1554,45375,1554
1555,5617,1555
1556,4988,1556
1557,32203,1557
1558,6544,1558
1559,42372,1559
1560,37782,1560
1561,11599,1561
1562,48655,1562
1563,37487,1563
1564,15493,1564
1565,15313,1565
1566,6216,1566
1567,24824,1567
1568,33786,1568
1569,215,1569
1570,29952,1570
1571,5043,1571
1572,965,1572
1573,11396,1573
1574,39091,1574
1575,11735,1575
1576,46622,1576
1577,4797,1577
1578,4517,1578
1579,40605,1579
1580,38125,1580
1581,41297,1581
1582,39804,1582
1583,19137,1583
1584,27485,1584
1585,2133,1585
1586,34851,1586
1587,19103,1587
1588,40262,1588
1589,35775,1589
1590,48994,1590
1591,10593,1591
1592,11933,1592
1593,11870,1593
1594,40387,1594
1595,31226,1595
1596,46520,1596
1597,22123,1597
1598,3349,1598
1599,36516,1599
1600,4160,1600
1601,21485,1601
1602,33062,1602
1603,18852,1603
1604,15509,1604
1605,23385,1605
1606,35376,1606
1607,24644,1607
1608,39607,1608
1609,41882,1609
1610,250,1610
1611,49587,1611
1612,7249,1612
1613,35144,1613
1614,6514,1614
1615,19173,1615
1616,2773,1616
1617,36676,1617
1618,39027,1618
1619,45923,1619
1620,7544,1620
1621,5055,1621
1622,945,1622
1623,27489,1623
1624,13413,1624
1625,18991,1625
1626,8009,1626
1627,17991,1627
1628,42852,1628
1629,8998,1629
1630,33609,1630
1631,4254,1631
1632,25226,1632
1633,37163,1633
1634,28365,1634
1635,32763,1635
1636,9137,1636
1637,46176,1637
1638,33282,1638
1639,49777,1639
1640,1068,1640
1641,28046,1641
1642,15155,1642
1643,39522,1643
1644,42299,1644
1645,32436,1645
1646,48518,1646
1647,39925,1647
1648,11162,1648
1649,34756,1649
1650,32122,1650
1651,33156,1651
1652,8614,1652
1653,7960,1653
1654,30191,1654
1655,27640,1655
1656,27334,1656
1657,38092,1657
1658,11100,1658
1659,37811,1659
1660,44295,1660
1661,13248,1661
1662,38454,1662
1663,15942,1663
1664,23871,1664
1665,13437,1665
1666,1514,1666
1667,44516,1667
1668,4673,1668
1669,34588,1669
1670,21469,1670
1671,19626,1671
1672,47275,1672
1673,49921,1673
1674,37202,1674
1675,13083,1675
1676,9738,1676
1677,24086,1677
1678,20499,1678
1679,37644,1679
1680,7729,1680
1681,46919,1681
1682,13740,1682
1683,16929,1683
1684,17896,1684
1685,29026,1685
1686,17642,1686
1687,22751,1687
1688,16447,1688
1689,46802,1689
1690,43400,1690
1691,44305,1691
1692,35360,1692
1693,18982,1693
1694,3292,1694
1695,33256,1695
1696,38039,1696
1697,32968,1697
1698,7043,1698
1699,8201,1699
1700,11625,1700
1701,27173,1701
1702,20417,1702
1703,6995,1703
1704,11705,1704
1705,26079,1705
1706,2893,1706
1707,35895,1707
1708,31995,1708
1709,35389,1709
1710,25227,1710
1711,41227,1711
1712,6562,1712
1713,38137,1713
1714,49898,1714
1715,24927,1715
1716,15079,1716
1717,22664,1717
1718,20603,1718
1719,10220,1719
1720,25398,1720
1721,15092,1721
1722,37349,1722
1723,46639,1723
1724,10214,1724
1725,17566,1725
1726,40392,1726
1727,29644,1727
1728,13080,1728
1729,33840,1729
1730,30980,1730
1731,45386,1731
1732,18553,1732
1733,47618,1733
1734,40787,1734
1735,39510,1735
1736,34024,1736
1737,5839,1737
1738,23004,1738
1739,40411,1739
1740,2127,1740
1741,13792,1741
1742,18277,1742
1743,23446,1743
1744,24275,1744
1745,19477,1745
1746,23797,1746
1747,13017,1747
1748,29930,1748
1749,921,1749
1750,12163,1750
1751,14453,1751
1752,6887,1752
1753,11900,1753
1754,4413,1754
1755,9543,1755
1756,31196,1756
1757,46094,1757
1758,13754,1758
1759,30147,1759
1760,41436,1760
1761,20178,1761
1762,46037,1762
1763,32551,1763
1764,38665,1764
1765,13016,1765
1766,24214,1766
1767,38413,1767
1768,1074,1768
1769,6215,1769
1770,48012,1770
1771,5758,1771
1772,10972,1772
1773,39165,1773
1774,38776,1774
1775,28025,1775
1776,16400,1776
1777,30812,1777
1778,23652,1778
1779,30694,1779
