,original_index,current_dataindex
288,1267,288
289,12695,289
290,25686,290
291,24670,291
292,34170,292
293,12002,293
294,29985,294
295,3120,295
296,5878,296
297,33451,297
298,22100,298
299,27770,299
300,37556,300
301,38170,301
302,14488,302
303,2671,303
304,48315,304
305,25326,305
306,23836,306
307,33413,307
308,31463,308
309,9309,309
310,35299,310
311,14876,311
312,27442,312
313,21628,313
314,49953,314
315,9522,315
316,31893,316
317,6216,317
318,29687,318
319,24234,319
320,41541,320
321,26317,321
322,6197,322
323,15411,323
324,27871,324
325,26123,325
326,5600,326
327,45231,327
328,42662,328
329,30052,329
330,46206,330
331,3258,331
332,5282,332
333,7914,333
334,23691,334
335,22842,335
336,3403,336
337,12480,337
338,5834,338
339,12205,339
340,22313,340
341,18820,341
342,39029,342
343,41868,343
344,38325,344
345,48035,345
346,2803,346
347,5324,347
348,33830,348
349,3013,349
350,13562,350
351,36308,351
352,11990,352
353,6707,353
354,27,354
355,38863,355
356,11866,356
357,6078,357
358,7773,358
359,23015,359
360,46935,360
361,31005,361
362,27615,362
363,38741,363
364,4258,364
365,35759,365
366,8021,366
367,27124,367
368,4583,368
369,24309,369
370,49173,370
371,40423,371
372,15852,372
373,4962,373
374,17493,374
375,500,375
376,14603,376
377,41351,377
378,46403,378
379,13740,379
380,3051,380
381,3397,381
382,24473,382
383,25238,383
384,9047,384
385,23797,385
386,29484,386
387,14453,387
388,45136,388
389,5616,389
390,37995,390
391,40237,391
392,41959,392
393,21954,393
394,31424,394
395,1430,395
396,20821,396
397,37531,397
398,40583,398
399,28198,399
400,30139,400
401,11816,401
402,11703,402
403,44469,403
404,25044,404
405,16447,405
406,47122,406
407,21506,407
408,9639,408
409,9400,409
410,8415,410
411,48666,411
412,29515,412
413,27316,413
414,46227,414
415,23770,415
416,32618,416
417,41183,417
418,16145,418
419,40094,419
420,25841,420
421,38260,421
422,22137,422
423,20868,423
424,45597,424
425,40607,425
426,49118,426
427,44188,427
428,12370,428
429,28984,429
430,28317,430
431,43328,431
432,28024,432
433,19824,433
434,28533,434
435,39820,435
436,45319,436
437,32122,437
438,46622,438
439,1366,439
440,3474,440
441,38122,441
442,31754,442
443,19620,443
444,28499,444
445,7756,445
446,22566,446
447,39907,447
448,48865,448
449,21410,449
450,47618,450
451,28142,451
452,31428,452
453,16927,453
454,43365,454
455,45643,455
456,38228,456
457,43993,457
458,2080,458
459,34100,459
460,19098,460
461,43724,461
462,10381,462
463,15836,463
464,33194,464
465,48267,465
466,12457,466
467,13783,467
468,15320,468
469,19083,469
470,13071,470
471,45133,471
472,6081,472
473,24283,473
474,25450,474
475,12952,475
476,788,476
477,5408,477
478,35733,478
479,3338,479
480,18171,480
481,46023,481
482,26842,482
483,44284,483
484,25693,484
485,47432,485
486,9074,486
487,10289,487
488,18995,488
489,29917,489
490,48868,490
491,11023,491
492,4350,492
493,34707,493
494,47645,494
495,7051,495
496,33863,496
497,40543,497
498,32775,498
499,25823,499
500,33314,500
501,3918,501
502,32460,502
503,48214,503
504,49568,504
505,13664,505
506,35364,506
507,29412,507
508,44579,508
509,29864,509
510,11636,510
511,7849,511
512,2773,512
513,34493,513
514,18457,514
515,48092,515
516,7721,516
517,25981,517
518,49248,518
519,6490,519
520,46436,520
521,17468,521
522,1368,522
523,39019,523
524,20105,524
525,947,525
526,26177,526
527,22891,527
528,30069,528
529,9422,529
530,25487,530
531,34309,531
532,20940,532
533,31432,533
534,3069,534
535,36479,535
536,19067,536
537,39633,537
538,610,538
539,41127,539
540,16758,540
541,43841,541
542,32377,542
543,18026,543
544,26127,544
545,40651,545
546,23209,546
547,15907,547
548,37864,548
549,42924,549
550,37903,550
551,33302,551
552,25583,552
553,11211,553
554,28923,554
555,344,555
556,41550,556
557,33042,557
558,30938,558
559,595,559
560,12586,560
561,41514,561
562,13120,562
563,14733,563
564,21680,564
565,41014,565
566,21258,566
567,29445,567
568,7936,568
569,46920,569
570,6356,570
571,5802,571
572,47453,572
573,6009,573
574,23064,574
575,44783,575
576,42915,576
577,49771,577
578,43553,578
579,5589,579
580,18739,580
581,21940,581
582,40285,582
583,12707,583
584,43496,584
585,39819,585
586,2435,586
587,4950,587
588,12860,588
589,45305,589
590,36401,590
591,13357,591
592,4728,592
593,35957,593
594,35317,594
595,39382,595
596,42604,596
597,18943,597
598,44063,598
599,37533,599
600,39784,600
601,27325,601
602,7152,602
603,29658,603
604,15288,604
605,16811,605
606,9645,606
607,1731,607
608,24690,608
609,8741,609
610,5593,610
611,19358,611
612,40137,612
613,21139,613
614,41350,614
615,29278,615
616,43817,616
617,9521,617
618,25041,618
619,13049,619
620,42096,620
621,30808,621
622,44797,622
623,21307,623
624,10256,624
625,47848,625
626,29416,626
627,16944,627
628,3043,628
629,28355,629
630,11141,630
631,20974,631
632,44320,632
633,36212,633
634,21987,634
635,22705,635
636,48459,636
637,9137,637
638,18277,638
639,35895,639
640,47552,640
641,10399,641
642,2676,642
643,23207,643
644,48523,644
645,32437,645
646,3939,646
647,6621,647
648,31490,648
649,16272,649
650,25276,650
651,29174,651
652,43919,652
653,2358,653
654,38397,654
655,27782,655
656,12163,656
657,23874,657
658,31603,658
659,38379,659
660,19186,660
661,6672,661
662,9706,662
663,40795,663
664,27314,664
665,38789,665
666,45775,666
667,38781,667
668,2505,668
669,40199,669
670,42486,670
671,1070,671
672,20441,672
673,5091,673
674,20170,674
675,218,675
676,48099,676
677,23522,677
678,11625,678
679,23249,679
680,49,680
681,10549,681
682,4977,682
683,29560,683
684,34024,684
685,18432,685
686,4023,686
687,34614,687
688,1467,688
689,24624,689
690,9736,690
691,37377,691
692,49243,692
693,23457,693
694,40605,694
695,8005,695
696,27982,696
697,23013,697
698,17417,698
699,39131,699
700,46919,700
701,44990,701
702,26694,702
703,12669,703
704,9007,704
705,39481,705
706,11891,706
707,27761,707
708,35125,708
709,44698,709
710,19316,710
711,12185,711
712,44203,712
713,38811,713
714,33873,714
715,29315,715
716,10630,716
717,47123,717
718,5020,718
719,24876,719
720,7511,720
721,23921,721
722,29059,722
723,25673,723
724,17657,724
725,2211,725
726,5605,726
727,38503,727
728,16423,728
729,23267,729
730,22785,730
731,11293,731
732,43318,732
733,19277,733
734,29518,734
735,27693,735
736,3766,736
737,32610,737
738,22438,738
739,15560,739
740,34327,740
741,1165,741
742,4444,742
743,7632,743
744,13110,744
745,4363,745
746,13972,746
747,16772,747
748,27260,748
749,45765,749
750,2865,750
751,48372,751
752,37776,752
753,26208,753
754,23513,754
755,8878,755
756,7378,756
757,35088,757
758,28165,758
759,38371,759
760,42372,760
761,26925,761
762,48109,762
763,12481,763
764,8879,764
765,36390,765
766,11223,766
767,18914,767
768,18707,768
769,39566,769
770,24765,770
771,22716,771
772,8587,772
773,25438,773
774,19280,774
775,12431,775
776,3562,776
777,10593,777
778,17385,778
779,39552,779
780,17983,780
781,24275,781
782,49353,782
783,16043,783
784,28141,784
785,31399,785
786,12426,786
787,15766,787
788,38413,788
789,8379,789
790,25435,790
791,44521,791
792,11112,792
793,28278,793
794,46203,794
795,860,795
796,1412,796
797,48810,797
798,2322,798
799,36071,799
800,42408,800
801,42532,801
802,30890,802
803,4917,803
804,23863,804
805,10666,805
806,21500,806
807,25172,807
808,46385,808
809,37235,809
810,42029,810
811,19631,811
812,149,812
813,920,813
814,34344,814
815,11656,815
816,46417,816
817,29352,817
818,41689,818
819,1139,819
820,21882,820
821,2479,821
822,29563,822
823,41560,823
824,15869,824
825,43186,825
826,16500,826
827,18148,827
828,34090,828
829,35709,829
830,49541,830
831,1547,831
832,7004,832
833,20297,833
834,18937,834
835,44787,835
836,12195,836
837,25227,837
838,34203,838
839,13174,839
840,17915,840
841,27010,841
842,25650,842
843,27290,843
844,29802,844
845,38361,845
846,13198,846
847,25486,847
848,8931,848
849,47880,849
850,30863,850
851,24096,851
852,34455,852
853,39754,853
854,9455,854
855,36989,855
856,37954,856
857,18729,857
858,41634,858
859,46785,859
860,2444,860
861,107,861
862,47464,862
863,43725,863
864,45401,864
865,17605,865
866,37236,866
867,21956,867
868,3153,868
869,35030,869
870,42679,870
871,15509,871
872,18245,872
873,15326,873
874,9079,874
875,45779,875
876,17288,876
877,19385,877
878,3058,878
879,38002,879
880,3210,880
881,39635,881
882,865,882
883,48530,883
884,28460,884
885,9585,885
886,48326,886
887,22844,887
888,11540,888
889,9106,889
890,43950,890
891,24091,891
892,9656,892
893,27750,893
894,12263,894
895,7900,895
896,15858,896
897,32551,897
898,15819,898
899,38516,899
900,20656,900
901,28364,901
902,15208,902
903,16676,903
904,28645,904
905,48580,905
906,16802,906
907,24682,907
908,4410,908
909,18431,909
910,30790,910
911,11162,911
912,33350,912
913,29780,913
914,35735,914
915,14124,915
916,24961,916
917,4409,917
918,128,918
919,26705,919
920,8291,920
921,31294,921
922,22651,922
923,19651,923
924,35109,924
925,8316,925
926,14018,926
927,28101,927
928,45759,928
929,2960,929
930,8508,930
931,48054,931
932,32869,932
933,43238,933
934,42568,934
935,3649,935
936,33306,936
937,22084,937
938,17566,938
939,15398,939
940,10908,940
941,27520,941
942,23008,942
943,38847,943
944,43777,944
945,12998,945
946,34551,946
947,26435,947
948,44749,948
949,11599,949
950,21497,950
951,38401,951
952,907,952
953,20624,953
954,43620,954
955,38394,955
956,40353,956
957,35639,957
958,16225,958
959,33546,959
960,48795,960
961,13896,961
962,19389,962
963,19137,963
964,9225,964
965,2821,965
966,20299,966
967,11154,967
968,47007,968
969,41227,969
970,9909,970
971,41382,971
972,14738,972
973,14176,973
974,45667,974
975,5617,975
976,47263,976
977,11259,977
978,3630,978
979,32120,979
980,20462,980
981,43476,981
982,30834,982
983,49561,983
984,49043,984
985,18837,985
986,523,986
987,6012,987
988,25520,988
989,37487,989
990,30812,990
991,39573,991
992,39038,992
993,14110,993
994,32099,994
995,20960,995
996,22773,996
997,30034,997
998,12307,998
999,48244,999
1000,37138,1000
1001,8082,1001
1002,41101,1002
1003,7190,1003
1004,26055,1004
1005,45840,1005
1006,38200,1006
1007,4988,1007
1008,27182,1008
1009,6207,1009
1010,18950,1010
1011,35881,1011
1012,46688,1012
1013,12220,1013
1014,29402,1014
1015,16002,1015
1016,29026,1016
1017,18904,1017
1018,27718,1018
1019,35732,1019
1020,27173,1020
1021,32414,1021
1022,36911,1022
1023,16966,1023
1024,43277,1024
1025,26167,1025
1026,13839,1026
1027,38399,1027
1028,20484,1028
1029,25381,1029
1030,27922,1030
1031,6994,1031
1032,41424,1032
1033,26192,1033
1034,42387,1034
1035,4159,1035
1036,32675,1036
1037,48513,1037
1038,14715,1038
1039,16345,1039
1040,27644,1040
1041,27349,1041
1042,27190,1042
1043,22741,1043
1044,18384,1044
1045,14429,1045
1046,8333,1046
1047,33437,1047
1048,1729,1048
1049,17519,1049
1050,32178,1050
1051,7579,1051
1052,35447,1052
1053,48903,1053
1054,42607,1054
1055,22886,1055
1056,32338,1056
1057,31633,1057
1058,7063,1058
1059,30030,1059
1060,9095,1060
1061,7960,1061
1062,45857,1062
1063,29426,1063
1064,36776,1064
1065,26014,1065
1066,49921,1066
1067,6025,1067
1068,39010,1068
1069,25338,1069
1070,34341,1070
1071,33578,1071
1072,17365,1072
1073,7609,1073
1074,1954,1074
1075,43140,1075
1076,10210,1076
1077,18329,1077
1078,15332,1078
1079,19442,1079
1080,34094,1080
1081,46639,1081
1082,42602,1082
1083,21721,1083
1084,43924,1084
1085,18515,1085
1086,7352,1086
1087,3618,1087
1088,26098,1088
1089,24152,1089
1090,38222,1090
1091,48757,1091
1092,22261,1092
1093,6154,1093
1094,49634,1094
1095,49539,1095
1096,3517,1096
1097,41635,1097
1098,49291,1098
1099,3879,1099
1100,15313,1100
1101,47020,1101
1102,42874,1102
1103,30104,1103
1104,15134,1104
1105,31204,1105
1106,5772,1106
1107,29879,1107
1108,33508,1108
1109,868,1109
1110,3405,1110
1111,21485,1111
1112,24721,1112
1113,14306,1113
1114,21239,1114
1115,38635,1115
1116,23380,1116
1117,2817,1117
1118,32792,1118
1119,3823,1119
1120,20698,1120
1121,33208,1121
1122,35083,1122
1123,17457,1123
1124,38938,1124
1125,36455,1125
1126,43752,1126
1127,3388,1127
1128,49262,1128
1129,28792,1129
1130,24137,1130
1131,15667,1131
1132,33432,1132
1133,17698,1133
1134,1796,1134
1135,4012,1135
1136,10969,1136
1137,16140,1137
1138,24939,1138
1139,30570,1139
1140,13413,1140
1141,9392,1141
1142,18563,1142
1143,1638,1143
1144,23487,1144
1145,15683,1145
1146,2215,1146
1147,49287,1147
1148,13365,1148
1149,46825,1149
1150,45470,1150
1151,46562,1151
1152,42625,1152
1153,11883,1153
1154,1040,1154
1155,5235,1155
1156,29357,1156
1157,7709,1157
1158,23234,1158
1159,38211,1159
1160,20455,1160
1161,18471,1161
1162,41711,1162
1163,34792,1163
1164,42933,1164
1165,19961,1165
1166,15395,1166
1167,39478,1167
1168,46790,1168
1169,29883,1169
1170,32209,1170
1171,24300,1171
1172,23888,1172
1173,13315,1173
1174,26817,1174
1175,17785,1175
1176,16323,1176
1177,16391,1177
1178,24658,1178
1179,30202,1179
1180,641,1180
1181,18526,1181
1182,45656,1182
1183,3546,1183
1184,46295,1184
1185,47936,1185
1186,14169,1186
1187,22832,1187
1188,42588,1188
1189,47040,1189
1190,44465,1190
1191,26727,1191
1192,42542,1192
1193,18886,1193
1194,10060,1194
1195,13108,1195
1196,2056,1196
1197,7054,1197
1198,15846,1198
1199,19247,1199
1200,3392,1200
1201,32384,1201
1202,28296,1202
1203,20274,1203
1204,25720,1204
1205,32039,1205
1206,47309,1206
1207,41499,1207
1208,4435,1208
1209,19364,1209
1210,15147,1210
1211,3855,1211
1212,41956,1212
1213,6109,1213
1214,19947,1214
1215,9316,1215
1216,44174,1216
1217,21154,1217
1218,38992,1218
1219,8488,1219
1220,31379,1220
1221,11632,1221
1222,44267,1222
1223,45281,1223
1224,32510,1224
1225,43355,1225
1226,35938,1226
1227,45200,1227
1228,33355,1228
1229,9226,1229
1230,8787,1230
1231,31818,1231
1232,38209,1232
1233,26755,1233
1234,38290,1234
1235,47863,1235
1236,20767,1236
1237,39446,1237
1238,34798,1238
1239,32465,1239
1240,44191,1240
1241,48993,1241
1242,12544,1242
1243,48515,1243
1244,17895,1244
1245,38674,1245
1246,26669,1246
1247,11608,1247
1248,34184,1248
1249,11412,1249
1250,15756,1250
1251,46912,1251
1252,36963,1252
1253,2908,1253
1254,17231,1254
1255,22624,1255
1256,30172,1256
1257,28829,1257
1258,42850,1258
1259,19527,1259
1260,41658,1260
1261,28325,1261
1262,33287,1262
1263,18872,1263
1264,37811,1264
1265,29963,1265
1266,46579,1266
1267,36101,1267
1268,33069,1268
1269,38782,1269
1270,49274,1270
1271,48499,1271
1272,21198,1272
1273,13943,1273
1274,48668,1274
1275,29930,1275
1276,26670,1276
1277,24622,1277
1278,44559,1278
1279,5322,1279
1280,2929,1280
1281,48242,1281
1282,29572,1282
1283,26966,1283
1284,31196,1284
1285,22509,1285
1286,45846,1286
1287,3404,1287
1288,46393,1288
1289,4933,1289
1290,9389,1290
1291,28161,1291
1292,36760,1292
1293,37567,1293
1294,15260,1294
1295,43641,1295
1296,33518,1296
1297,41106,1297
1298,8732,1298
1299,40980,1299
1300,18335,1300
1301,10691,1301
1302,48980,1302
1303,31378,1303
1304,208,1304
1305,43054,1305
1306,17322,1306
1307,36877,1307
1308,26869,1308
1309,45171,1309
1310,22296,1310
1311,23497,1311
1312,14566,1312
1313,16740,1313
1314,28783,1314
1315,35764,1315
1316,44349,1316
1317,15358,1317
1318,11189,1318
1319,27649,1319
1320,18776,1320
1321,48830,1321
1322,34387,1322
1323,48655,1323
1324,17271,1324
1325,38091,1325
1326,43006,1326
1327,45058,1327
1328,10838,1328
1329,41525,1329
1330,47298,1330
1331,48928,1331
1332,19684,1332
1333,5485,1333
1334,42610,1334
1335,8433,1335
1336,20256,1336
1337,46137,1337
1338,28136,1338
1339,28128,1339
1340,11448,1340
1341,3324,1341
1342,49584,1342
1343,29600,1343
1344,42443,1344
1345,33974,1345
1346,47769,1346
1347,7157,1347
1348,26695,1348
1349,7623,1349
1350,16306,1350
1351,16296,1351
1352,10627,1352
1353,38886,1353
1354,26103,1354
1355,31799,1355
1356,22771,1356
1357,42215,1357
1358,7496,1358
1359,15205,1359
1360,16723,1360
1361,18304,1361
1362,49619,1362
1363,23598,1363
1364,5776,1364
1365,37312,1365
1366,36658,1366
1367,24111,1367
1368,44633,1368
1369,25517,1369
1370,43182,1370
1371,37691,1371
1372,1305,1372
1373,28961,1373
1374,19161,1374
1375,30071,1375
1376,2719,1376
1377,26001,1377
1378,33633,1378
1379,13142,1379
1380,29161,1380
1381,7624,1381
1382,35053,1382
1383,10223,1383
1384,36807,1384
1385,1813,1385
1386,2795,1386
1387,33282,1387
1388,1326,1388
1389,5269,1389
1390,19828,1390
1391,24950,1391
1392,43909,1392
1393,49535,1393
1394,29124,1394
1395,10326,1395
1396,7058,1396
1397,38438,1397
1398,7484,1398
1399,22677,1399
1400,32115,1400
1401,32958,1401
1402,8634,1402
1403,46474,1403
1404,9794,1404
1405,33204,1405
1406,44399,1406
1407,27967,1407
1408,26583,1408
1409,43554,1409
1410,2271,1410
1411,23201,1411
1412,45418,1412
1413,35253,1413
1414,13503,1414
1415,41641,1415
1416,31537,1416
1417,16071,1417
1418,9141,1418
1419,17750,1419
1420,26083,1420
1421,13673,1421
1422,3878,1422
1423,29989,1423
1424,24787,1424
1425,16162,1425
1426,49239,1426
1427,43037,1427
1428,5564,1428
1429,10972,1429
1430,37952,1430
1431,36904,1431
1432,36223,1432
1433,38142,1433
1434,7474,1434
1435,27728,1435
1436,28322,1436
1437,26942,1437
1438,4718,1438
1439,46478,1439
1440,43183,1440
1441,13537,1441
1442,6435,1442
1443,22386,1443
1444,13016,1444
1445,27514,1445
1446,6559,1446
1447,25398,1447
1448,4818,1448
1449,38984,1449
1450,25945,1450
1451,8946,1451
1452,44087,1452
1453,40077,1453
1454,4172,1454
1455,20521,1455
1456,17257,1456
1457,7977,1457
1458,2274,1458
1459,24089,1459
1460,45829,1460
1461,12178,1461
1462,25644,1462
1463,3118,1463
1464,20729,1464
1465,3727,1465
1466,13300,1466
1467,47646,1467
1468,5504,1468
1469,8831,1469
1470,1242,1470
1471,40280,1471
1472,49880,1472
1473,28194,1473
1474,328,1474
1475,13078,1475
1476,48914,1476
1477,6277,1477
1478,30557,1478
1479,29902,1479
1480,18877,1480
1481,11426,1481
1482,21264,1482
1483,48809,1483
1484,27896,1484
1485,251,1485
1486,4886,1486
1487,45901,1487
1488,9796,1488
1489,37863,1489
1490,17984,1490
1491,1316,1491
1492,5486,1492
1493,39104,1493
1494,13150,1494
1495,6766,1495
1496,46093,1496
1497,44654,1497
1498,38125,1498
1499,34653,1499
1500,11358,1500
1501,41381,1501
1502,20220,1502
1503,34379,1503
1504,32393,1504
1505,39865,1505
1506,30439,1506
1507,48669,1507
1508,4201,1508
1509,17913,1509
1510,43429,1510
1511,21216,1511
1512,39397,1512
1513,21997,1513
1514,29002,1514
1515,16929,1515
1516,6805,1516
1517,15523,1517
1518,16531,1518
1519,38750,1519
1520,42229,1520
1521,11705,1521
1522,19192,1522
1523,46909,1523
1524,6279,1524
1525,47275,1525
1526,37751,1526
1527,16619,1527
1528,2693,1528
1529,35679,1529
1530,4948,1530
1531,8850,1531
1532,3092,1532
1533,45152,1533
1534,40227,1534
1535,47116,1535
1536,33791,1536
1537,5988,1537
1538,49122,1538
1539,8995,1539
1540,30853,1540
1541,22484,1541
1542,37416,1542
1543,3473,1543
1544,23486,1544
1545,17991,1545
1546,35435,1546
1547,13096,1547
1548,11950,1548
1549,38055,1549
1550,43704,1550
1551,16867,1551
1552,42882,1552
1553,42131,1553
1554,25878,1554
1555,25689,1555
1556,43811,1556
1557,19346,1557
1558,47404,1558
1559,36022,1559
1560,14829,1560
1561,16164,1561
1562,2736,1562
1563,34957,1563
1564,18794,1564
1565,7328,1565
1566,40847,1566
1567,49762,1567
1568,32308,1568
1569,35063,1569
1570,1980,1570
1571,6065,1571
1572,44902,1572
1573,6137,1573
1574,28938,1574
1575,3299,1575
1576,223,1576
1577,17957,1577
1578,33804,1578
1579,14331,1579
1580,38939,1580
1581,21106,1581
1582,29410,1582
1583,37172,1583
1584,35089,1584
1585,22178,1585
1586,15325,1586
1587,30106,1587
1588,7907,1588
1589,15429,1589
1590,20136,1590
1591,7647,1591
1592,5402,1592
1593,9699,1593
1594,31283,1594
1595,49668,1595
1596,36388,1596
1597,46830,1597
1598,33326,1598
1599,2217,1599
1600,28293,1600
1601,28183,1601
1602,28175,1602
1603,48921,1603
1604,37940,1604
1605,32401,1605
1606,24696,1606
1607,41784,1607
1608,49824,1608
1609,46110,1609
1610,20617,1610
1611,7241,1611
1612,20930,1612
1613,2286,1613
1614,20457,1614
1615,21069,1615
1616,25582,1616
1617,2313,1617
1618,4323,1618
1619,19529,1619
1620,16746,1620
1621,16355,1621
1622,25348,1622
1623,37498,1623
1624,24334,1624
1625,945,1625
1626,40387,1626
1627,48714,1627
1628,12300,1628
1629,18893,1629
1630,3439,1630
1631,30805,1631
1632,46594,1632
1633,46885,1633
1634,1246,1634
1635,29900,1635
1636,16367,1636
1637,21108,1637
1638,34088,1638
1639,40088,1639
1640,19209,1640
1641,30454,1641
1642,45415,1642
1643,45503,1643
1644,2093,1644
1645,27931,1645
1646,11001,1646
1647,25215,1647
1648,9956,1648
1649,45314,1649
1650,4987,1650
1651,9131,1651
1652,11215,1652
1653,4957,1653
1654,5281,1654
1655,10994,1655
1656,46304,1656
1657,12341,1657
1658,48690,1658
1659,21845,1659
1660,14476,1660
1661,39564,1661
1662,10674,1662
1663,42935,1663
1664,30179,1664
1665,46147,1665
1666,45064,1666
1667,15154,1667
1668,45112,1668
1669,16037,1669
1670,29842,1670
1671,12213,1671
1672,366,1672
1673,42286,1673
1674,18907,1674
1675,11756,1675
1676,2044,1676
1677,33862,1677
1678,41147,1678
1679,10539,1679
1680,41957,1680
1681,14443,1681
1682,14199,1682
1683,45307,1683
1684,6213,1684
1685,16312,1685
1686,13140,1686
1687,41215,1687
1688,14724,1688
1689,33522,1689
1690,45750,1690
1691,14792,1691
1692,9417,1692
1693,4720,1693
1694,21754,1694
1695,48605,1695
1696,18282,1696
1697,18129,1697
1698,10478,1698
1699,41066,1699
1700,29641,1700
1701,30377,1701
1702,143,1702
1703,3,1703
1704,12287,1704
1705,41831,1705
1706,31258,1706
1707,7996,1707
1708,20059,1708
1709,6158,1709
1710,40754,1710
1711,8852,1711
1712,17213,1712
1713,6378,1713
1714,37726,1714
1715,16625,1715
1716,32014,1716
1717,31061,1717
1718,43608,1718
1719,33789,1719
1720,4371,1720
1721,41444,1721
1722,35637,1722
1723,11132,1723
1724,26079,1724
1725,16855,1725
1726,31830,1726
1727,25009,1727
1728,17642,1728
1729,37163,1729
1730,35496,1730
1731,23025,1731
1732,2344,1732
1733,9636,1733
1734,2789,1734
1735,46860,1735
1736,11100,1736
1737,24782,1737
1738,40356,1738
1739,42266,1739
1740,30897,1740
1741,18300,1741
1742,15590,1742
1743,38484,1743
1744,17601,1744
1745,4288,1745
1746,11407,1746
1747,32202,1747
1748,162,1748
1749,15622,1749
1750,12107,1750
1751,19157,1751
1752,32016,1752
1753,18998,1753
1754,20306,1754
1755,1837,1755
1756,40692,1756
1757,10524,1757
1758,32488,1758
1759,37875,1759
1760,48089,1760
1761,7229,1761
1762,34410,1762
1763,23829,1763
1764,34312,1764
1765,32997,1765
1766,33853,1766
1767,6165,1767
1768,8183,1768
1769,42224,1769
1770,35360,1770
1771,43644,1771
1772,26850,1772
1773,44828,1773
1774,38708,1774
1775,15125,1775
1776,27669,1776
1777,10669,1777
