,original_index,current_dataindex
156,26776,156
157,19083,157
158,48669,158
159,13839,159
160,21345,160
161,20170,161
162,28624,162
163,13823,163
164,38148,164
165,13017,165
166,39819,166
167,33318,167
168,40809,168
169,17657,169
170,27416,170
171,46206,171
172,25348,172
173,23691,173
174,6887,174
175,9137,175
176,12069,176
177,48434,177
178,31295,178
179,2081,179
180,41341,180
181,809,181
182,24939,182
183,21615,183
184,22261,184
185,595,185
186,23486,186
187,9736,187
188,26649,188
189,37075,189
190,45512,190
191,18749,191
192,47788,192
193,33563,193
194,34653,194
195,38578,195
196,6766,196
197,25966,197
198,45200,198
199,48524,199
200,35733,200
201,22375,201
202,22785,202
203,20967,203
204,18127,204
205,4523,205
206,8384,206
207,12002,207
208,44654,208
209,47172,209
210,15326,210
211,39091,211
212,31432,212
213,32786,213
214,20502,214
215,10403,215
216,10524,216
217,18436,217
218,26428,218
219,22178,219
220,47884,220
221,3191,221
222,43338,222
223,7624,223
224,13943,224
225,41777,225
226,1390,226
227,39888,227
228,48690,228
229,42420,229
230,38002,230
231,15931,231
232,8899,232
233,7623,233
234,20399,234
235,6716,235
236,41983,236
237,43405,237
238,36799,238
239,10856,239
240,6216,240
241,41419,241
242,8595,242
243,5586,243
244,42874,244
245,26001,245
246,38571,246
247,48523,247
248,27514,248
249,35957,249
250,13169,250
251,7769,251
252,7761,252
253,4762,253
254,1530,254
255,8589,255
256,48938,256
257,26015,257
258,43589,258
259,32000,259
260,27356,260
261,24422,261
262,46736,262
263,44992,263
264,46147,264
265,21229,265
266,5476,266
267,43365,267
268,10994,268
269,35589,269
270,30461,270
271,48101,271
272,22420,272
273,44009,273
274,29600,274
275,11447,275
276,18773,276
277,20602,277
278,45057,278
279,35895,279
280,41066,280
281,2994,281
282,3538,282
283,24670,283
284,33078,284
285,6996,285
286,45667,286
287,47646,287
288,20443,288
289,31379,289
290,999,290
291,788,291
292,16076,292
293,14488,293
294,15092,294
295,17875,295
296,25041,296
297,3,297
298,38379,298
299,32675,299
300,12271,300
301,35317,301
302,27761,302
303,13365,303
304,9113,304
305,5700,305
306,13402,306
307,40754,307
308,40952,308
309,22832,309
310,32016,310
311,17895,311
312,23709,312
313,523,313
314,2912,314
315,3201,315
316,3962,316
317,45752,317
318,33355,318
319,42886,319
320,43186,320
321,47769,321
322,41129,322
323,816,323
324,10477,324
325,41634,325
326,30760,326
327,20728,327
328,1907,328
329,44376,329
330,24721,330
331,8679,331
332,4625,332
333,27080,333
334,29352,334
335,30500,335
336,36435,336
337,13071,337
338,48578,338
339,15286,339
340,39594,340
341,40452,341
342,14373,342
343,9482,343
344,208,344
345,33204,345
346,7957,346
347,33617,347
348,41227,348
349,30179,349
350,15942,350
351,7408,351
352,47178,352
353,15411,353
354,49970,354
355,36280,355
356,24787,356
357,6035,357
358,18877,358
359,45481,359
360,8295,360
361,4624,361
362,35376,362
363,25970,363
364,2422,364
365,2803,365
366,5366,366
367,41550,367
368,2274,368
369,41661,369
370,45961,370
371,25235,371
372,27230,372
373,43602,373
374,2249,374
375,8968,375
376,2948,376
377,47040,377
378,32014,378
379,19440,379
380,28576,380
381,21020,381
382,20483,382
383,9131,383
384,4511,384
385,35881,385
386,6077,386
387,26727,387
388,24855,388
389,26418,389
390,31925,390
391,1213,391
392,1353,392
393,42478,393
394,2865,394
395,49174,395
396,36911,396
397,31294,397
398,24774,398
399,34856,399
400,7756,400
401,48934,401
402,33561,402
403,14169,403
404,32175,404
405,45319,405
406,46939,406
407,12195,407
408,6105,408
409,6025,409
410,16917,410
411,46500,411
412,4277,412
413,17493,413
414,14381,414
415,15155,415
416,44308,416
417,42882,417
418,14964,418
419,40743,419
420,23390,420
421,43641,421
422,49247,422
423,14745,423
424,30758,424
425,31156,425
426,46094,426
427,14911,427
428,7073,428
429,5135,429
430,26275,430
431,32610,431
432,37378,432
433,2856,433
434,37940,434
435,32117,435
436,11336,436
437,21550,437
438,33804,438
439,11100,439
440,26751,440
441,15648,441
442,1220,442
443,29484,443
444,4295,444
445,28895,445
446,7249,446
447,38265,447
448,33989,448
449,8732,449
450,6165,450
451,22190,451
452,42443,452
453,28165,453
454,8550,454
455,40931,455
456,17316,456
457,33413,457
458,26646,458
459,1068,459
460,19294,460
461,11864,461
462,26561,462
463,8877,463
464,46746,464
465,35742,465
466,21523,466
467,29909,467
468,21324,468
469,7709,469
470,45779,470
471,49073,471
472,26286,472
473,39446,473
474,1722,474
475,32053,475
476,3902,476
477,46446,477
478,43854,478
479,26344,479
480,48321,480
481,15401,481
482,32420,482
483,12893,483
484,18580,484
485,45259,485
486,20229,486
487,15766,487
488,10377,488
489,39910,489
490,41329,490
491,45400,491
492,42221,492
493,25006,493
494,13142,494
495,31324,495
496,28322,496
497,24683,497
498,32616,498
499,43472,499
500,31695,500
501,24346,501
502,20455,502
503,2091,503
504,28216,504
505,16175,505
506,17698,506
507,32210,507
508,6076,508
509,3349,509
510,11112,510
511,36904,511
512,27519,512
513,2344,513
514,45503,514
515,18943,515
516,2140,516
517,11883,517
518,28148,518
519,9662,519
520,4169,520
521,27698,521
522,45307,522
523,44172,523
524,4247,524
525,9633,525
526,20209,526
527,860,527
528,40227,528
529,44826,529
530,17873,530
531,47011,531
532,37748,532
533,17961,533
534,11624,534
535,42046,535
536,23693,536
537,4180,537
538,43869,538
539,25328,539
540,43066,540
541,42080,541
542,46706,542
543,23797,543
544,46822,544
545,22773,545
546,41356,546
547,37886,547
548,5043,548
549,7783,549
550,155,550
551,42602,551
552,23434,552
553,20767,553
554,3847,554
555,24300,555
556,21286,556
557,16448,557
558,45621,558
559,41249,559
560,10647,560
561,31047,561
562,22566,562
563,46772,563
564,19277,564
565,15133,565
566,22815,566
567,15105,567
568,10781,568
569,23406,569
570,10953,570
571,13016,571
572,48076,572
573,21979,573
574,48547,574
575,8822,575
576,46464,576
577,16638,577
578,22438,578
579,6080,579
580,11420,580
581,7413,581
582,1467,582
583,14113,583
584,41044,584
585,26014,585
586,2719,586
587,37427,587
588,25614,588
589,22935,589
590,12758,590
591,5213,591
592,26197,592
593,14003,593
594,12871,594
595,21216,595
596,8567,596
597,1608,597
598,23829,598
599,20603,599
600,42475,600
601,14843,601
602,30715,602
603,11412,603
604,529,604
605,49269,605
606,27931,606
607,32986,607
608,49933,608
609,15690,609
610,32848,610
611,35498,611
612,20638,612
613,39618,613
614,34362,614
615,3541,615
616,4713,616
617,28825,617
618,26498,618
619,8879,619
620,35030,620
621,10097,621
622,2124,622
623,9420,623
624,4435,624
625,21108,625
626,25172,626
627,18739,627
628,33601,628
629,32039,629
630,17979,630
631,30918,631
632,17217,632
633,48267,633
634,18876,634
635,11632,635
636,5011,636
637,22508,637
638,2528,638
639,39633,639
640,40512,640
641,46560,641
642,44399,642
643,12863,643
644,18233,644
645,18526,645
646,30377,646
647,6215,647
648,3855,648
649,20225,649
650,10539,650
651,43140,651
652,45260,652
653,15156,653
654,14681,654
655,34885,655
656,27419,656
657,32465,657
658,23546,658
659,12220,659
660,19626,660
661,35136,661
662,21987,662
663,8009,663
664,48417,664
665,27299,665
666,2789,666
667,3506,667
668,28961,668
669,43554,669
670,10172,670
671,7960,671
672,31830,672
673,2908,673
674,22835,674
675,21882,675
676,39820,676
677,10578,677
678,42408,678
679,26821,679
680,13546,680
681,32652,681
682,43452,682
683,22739,683
684,14422,684
685,47249,685
686,19098,686
687,40779,687
688,46399,688
689,26681,689
690,30242,690
691,37691,691
692,38984,692
693,46112,693
694,33364,694
695,43841,695
696,25956,696
697,21307,697
698,27161,698
699,39607,699
700,29430,700
701,6923,701
702,36232,702
703,10597,703
704,32046,704
705,366,705
706,39876,706
707,18292,707
708,12147,708
709,18277,709
710,45750,710
711,31880,711
712,20974,712
713,2479,713
714,41120,714
715,48387,715
716,5652,716
717,12855,717
718,29262,718
719,45846,719
720,17983,720
721,2211,721
722,48136,722
723,45305,723
724,29715,724
725,44174,725
726,20256,726
727,15323,727
728,4718,728
729,49526,729
730,16723,730
731,41422,731
732,37954,732
733,20940,733
734,2817,734
735,26679,735
736,37236,736
737,28610,737
738,30319,738
739,36226,739
740,21239,740
741,5563,741
742,1813,742
743,5143,743
744,32203,744
745,25674,745
746,27649,746
747,30029,747
748,49270,748
749,592,749
750,6078,750
751,29391,751
752,41147,752
753,38696,753
754,35759,754
755,3187,755
756,46718,756
757,24322,757
758,48530,758
759,19364,759
760,30397,760
761,25693,761
762,22063,762
763,27525,763
764,33450,764
765,36467,765
766,19394,766
767,43510,767
768,25825,768
769,10984,769
770,2828,770
771,26151,771
772,28829,772
773,16740,773
774,4150,774
775,41769,775
776,12935,776
777,29412,777
778,26283,778
779,3877,779
780,14204,780
781,19143,781
782,2017,782
783,4431,783
784,43620,784
785,25822,785
786,47122,786
787,43238,787
788,23469,788
789,32536,789
790,43037,790
791,33120,791
792,44087,792
793,21356,793
794,32377,794
795,43374,795
796,12824,796
797,43018,797
798,45829,798
799,10079,799
800,13532,800
801,42505,801
802,36756,802
803,24624,803
804,6864,804
805,25841,805
806,29515,806
807,11735,807
808,34891,808
809,23103,809
810,40607,810
811,23031,811
812,44230,812
813,34312,813
814,6328,814
815,44041,815
816,10103,816
817,42324,817
818,9102,818
819,32917,819
820,1153,820
821,33225,821
822,19521,822
823,17468,823
824,3403,824
825,3823,825
826,15947,826
827,20178,827
828,20406,828
829,20274,829
830,24565,830
831,23548,831
832,42296,832
833,35394,833
834,22651,834
835,32384,835
836,25486,836
837,48854,837
838,23340,838
839,42065,839
840,30687,840
841,18794,841
842,11354,842
843,4159,843
844,23015,844
845,37575,845
846,26248,846
847,26177,847
848,36578,848
849,9738,849
850,27442,850
851,7063,851
852,41034,852
853,8082,853
854,29315,854
855,23652,855
856,38930,856
857,28088,857
858,7353,858
859,215,859
860,19631,860
861,43803,861
862,40685,862
863,6184,863
864,27904,864
865,22878,865
866,13157,866
867,24325,867
868,15280,868
869,27913,869
870,6746,870
871,21401,871
872,41510,872
873,11223,873
874,46579,874
875,29124,875
876,6435,876
877,16358,877
878,45728,878
879,38676,879
880,14795,880
881,44297,881
882,19478,882
883,43283,883
884,11775,884
885,46284,885
886,39535,886
887,43593,887
888,44188,888
889,10117,889
890,41763,890
891,20085,891
892,12828,892
893,33002,893
894,2487,894
895,18170,895
896,17519,896
897,10620,897
898,7241,898
899,45694,899
900,13689,900
901,10370,901
902,29189,902
903,49162,903
904,15332,904
905,619,905
906,4614,906
907,29319,907
908,39569,908
909,19389,909
910,30268,910
911,22137,911
912,41792,912
913,40477,913
914,3167,914
915,27396,915
916,32856,916
917,29729,917
918,3071,918
919,45660,919
920,1511,920
921,47056,921
922,42748,922
923,3176,923
924,26421,924
925,35511,925
926,3292,926
927,16966,927
928,33609,928
929,43948,929
930,30914,930
931,392,931
932,10532,932
933,39413,933
934,45171,934
935,31317,935
936,29917,936
937,48579,937
938,48853,938
939,19588,939
940,46261,940
941,37377,941
942,46465,942
943,39737,943
944,28278,944
945,20220,945
946,37273,946
947,15260,947
948,27615,948
949,47180,949
950,2203,950
951,46054,951
952,24216,952
953,16115,953
954,44395,954
955,13126,955
956,40543,956
957,11158,957
958,35684,958
959,34323,959
960,30805,960
961,28136,961
962,4949,962
963,8021,963
964,12605,964
965,39598,965
966,20724,966
967,48928,967
968,42076,968
969,27949,969
970,40311,970
971,14926,971
972,44505,972
973,33304,973
974,18942,974
975,30980,975
976,48320,976
977,30812,977
978,7496,978
979,25114,979
980,18605,980
981,30853,981
982,36455,982
983,24961,983
984,28522,984
985,41080,985
986,35127,986
987,15278,987
988,39596,988
989,31061,989
990,9500,990
991,44106,991
992,3405,992
993,18708,993
994,10223,994
995,31555,995
996,43836,996
997,44076,997
998,20945,998
999,1255,999
1000,9173,1000
1001,21697,1001
1002,42933,1002
1003,26398,1003
1004,21940,1004
1005,38484,1005
1006,35196,1006
1007,25520,1007
1008,43496,1008
1009,28658,1009
1010,23770,1010
1011,39165,1011
1012,41711,1012
1013,30104,1013
1014,36908,1014
1015,46785,1015
1016,26023,1016
1017,19358,1017
1018,48176,1018
1019,196,1019
1020,38127,1020
1021,31035,1021
1022,12535,1022
1023,19642,1023
1024,19385,1024
1025,28242,1025
1026,2409,1026
1027,3960,1027
1028,26755,1028
1029,10256,1029
1030,9543,1030
1031,13503,1031
1032,6282,1032
1033,13298,1033
1034,17831,1034
1035,6635,1035
1036,2786,1036
1037,22891,1037
1038,41183,1038
1039,44902,1039
1040,17913,1040
1041,5760,1041
1042,20302,1042
1043,25044,1043
1044,5504,1044
1045,36711,1045
1046,31858,1046
1047,48742,1047
1048,27672,1048
1049,13300,1049
1050,39104,1050
1051,10908,1051
1052,2039,1052
1053,26588,1053
1054,15288,1054
1055,13185,1055
1056,17121,1056
1057,49771,1057
1058,24782,1058
1059,38750,1059
1060,12025,1060
1061,28073,1061
1062,45328,1062
1063,28666,1063
1064,9765,1064
1065,28507,1065
1066,16150,1066
1067,8240,1067
1068,18539,1068
1069,9527,1069
1070,13198,1070
1071,41444,1071
1072,6109,1072
1073,11030,1073
1074,46115,1074
1075,7961,1075
1076,19497,1076
1077,5766,1077
1078,3834,1078
1079,25339,1079
1080,49566,1080
1081,30452,1081
1082,18457,1082
1083,26435,1083
1084,20821,1084
1085,37149,1085
1086,15320,1086
1087,21871,1087
1088,16199,1088
1089,5347,1089
1090,14380,1090
1091,32178,1091
1092,23700,1092
1093,843,1093
1094,38228,1094
1095,16676,1095
1096,38674,1096
1097,24234,1097
1098,19477,1098
1099,38636,1099
1100,1834,1100
1101,42007,1101
1102,36344,1102
1103,41882,1103
1104,12358,1104
1105,20736,1105
1106,5408,1106
1107,20957,1107
1108,10005,1108
1109,37541,1109
1110,26539,1110
1111,26006,1111
1112,22048,1112
1113,11415,1113
1114,2938,1114
1115,21264,1115
1116,35915,1116
1117,3002,1117
1118,48448,1118
1119,32618,1119
1120,34273,1120
1121,44936,1121
1122,11303,1122
1123,1974,1123
1124,23874,1124
1125,3613,1125
1126,49248,1126
1127,5362,1127
1128,48810,1128
1129,2831,1129
1130,17702,1130
1131,26091,1131
1132,14199,1132
1133,13188,1133
1134,27693,1134
1135,12592,1135
1136,29381,1136
1137,31749,1137
1138,15570,1138
1139,27644,1139
1140,35691,1140
1141,16927,1141
1142,47731,1142
1143,45386,1143
1144,20122,1144
1145,18575,1145
1146,37176,1146
1147,37863,1147
1148,6315,1148
1149,45281,1149
1150,15836,1150
1151,19103,1151
1152,46205,1152
1153,22771,1153
1154,633,1154
1155,11891,1155
1156,4886,1156
1157,29174,1157
1158,37163,1158
1159,27445,1159
1160,10834,1160
1161,39295,1161
1162,33432,1162
1163,31049,1163
1164,12361,1164
1165,7647,1165
1166,8192,1166
1167,46288,1167
1168,4818,1168
1169,47851,1169
1170,27967,1170
1171,1918,1171
1172,22077,1172
1173,5617,1173
1174,28805,1174
1175,36095,1175
1176,42096,1176
1177,23232,1177
1178,24274,1178
1179,40187,1179
1180,18602,1180
1181,46919,1181
1182,10977,1182
1183,33823,1183
1184,35389,1184
1185,11655,1185
1186,23616,1186
1187,40259,1187
1188,382,1188
1189,48824,1189
1190,48459,1190
1191,5551,1191
1192,2006,1192
1193,38137,1193
1194,18820,1194
1195,38122,1195
1196,32177,1196
1197,44754,1197
1198,35190,1198
1199,26055,1199
1200,40515,1200
1201,16772,1201
1202,31265,1202
1203,18197,1203
1204,3649,1204
1205,23482,1205
1206,10416,1206
1207,18881,1207
1208,21049,1208
1209,4608,1209
1210,47123,1210
1211,3153,1211
1212,3884,1212
1213,4179,1213
1214,1961,1214
1215,7443,1215
1216,15550,1216
1217,15598,1217
1218,13358,1218
1219,1309,1219
1220,15313,1220
1221,44990,1221
1222,24840,1222
1223,31100,1223
1224,781,1224
1225,27404,1225
1226,19028,1226
1227,26726,1227
1228,49814,1228
1229,33791,1229
1230,44516,1230
1231,37409,1231
1232,1139,1232
1233,47072,1233
1234,26119,1234
1235,18827,1235
1236,31204,1236
1237,14154,1237
1238,29900,1238
1239,11949,1239
1240,31589,1240
1241,1040,1241
1242,4761,1242
1243,21807,1243
1244,45325,1244
1245,7773,1245
1246,5752,1246
1247,40975,1247
1248,47781,1248
1249,24392,1249
1250,12650,1250
1251,18148,1251
1252,29448,1252
1253,49981,1253
1254,28744,1254
1255,28826,1255
1256,33546,1256
1257,36516,1257
1258,17213,1258
1259,16322,1259
1260,46980,1260
1261,44895,1261
1262,37710,1262
1263,22509,1263
1264,2560,1264
1265,5949,1265
1266,8821,1266
1267,2215,1267
1268,20172,1268
1269,18907,1269
1270,42390,1270
1271,33247,1271
1272,36963,1272
1273,30570,1273
1274,24867,1274
1275,7724,1275
1276,46436,1276
1277,33665,1277
1278,6210,1278
1279,593,1279
1280,5600,1280
1281,17322,1281
1282,47116,1282
1283,15154,1283
1284,7050,1284
1285,4565,1285
1286,11933,1286
1287,40479,1287
1288,8266,1288
1289,43183,1289
1290,47944,1290
1291,942,1291
1292,5378,1292
1293,46037,1293
1294,6083,1294
1295,10969,1295
1296,9440,1296
1297,44050,1297
1298,39533,1298
1299,38541,1299
1300,4927,1300
1301,29088,1301
1302,44629,1302
1303,16002,1303
1304,42097,1304
1305,13888,1305
1306,20441,1306
1307,38209,1307
1308,23319,1308
1309,18092,1309
1310,4911,1310
1311,20777,1311
1312,32393,1312
1313,33950,1313
1314,41491,1314
1315,12952,1315
1316,37530,1316
1317,1796,1317
1318,10536,1318
1319,1267,1319
1320,46247,1320
1321,16585,1321
1322,42636,1322
1323,11990,1323
1324,3989,1324
1325,38886,1325
1326,28416,1326
1327,48086,1327
1328,13110,1328
1329,23292,1329
1330,15577,1330
1331,3446,1331
1332,41406,1332
1333,21153,1333
1334,46368,1334
1335,7716,1335
1336,26167,1336
1337,38325,1337
1338,5715,1338
1339,49629,1339
1340,16562,1340
1341,9495,1341
1342,37991,1342
1343,18872,1343
1344,16874,1344
1345,12860,1345
1346,23176,1346
1347,36362,1347
1348,27977,1348
1349,41683,1349
1350,34627,1350
1351,48402,1351
1352,48375,1352
1353,35088,1353
1354,37782,1354
1355,18171,1355
1356,6093,1356
1357,31139,1357
1358,24949,1358
1359,45749,1359
1360,27736,1360
1361,49265,1361
1362,32947,1362
1363,16224,1363
1364,43811,1364
1365,5485,1365
1366,35402,1366
1367,20248,1367
1368,462,1368
1369,28792,1369
1370,46709,1370
1371,19335,1371
1372,28909,1372
1373,20924,1373
1374,46404,1374
1375,4811,1375
1376,11407,1376
1377,31444,1377
1378,18982,1378
1379,43973,1379
1380,17834,1380
1381,24824,1381
1382,6562,1382
1383,37556,1383
1384,14251,1384
1385,6137,1385
1386,28759,1386
1387,3925,1387
1388,42486,1388
1389,41215,1389
1390,7907,1390
1391,9079,1391
1392,33029,1392
1393,47927,1393
1394,3299,1394
1395,5194,1395
1396,27596,1396
1397,27964,1397
1398,13083,1398
1399,17566,1399
1400,37226,1400
1401,34784,1401
1402,9540,1402
1403,32436,1403
1404,21609,1404
1405,28630,1405
1406,39128,1406
1407,22677,1407
1408,47114,1408
1409,2138,1409
1410,11658,1410
1411,35876,1411
1412,32338,1412
1413,42871,1413
1414,11918,1414
1415,31913,1415
1416,44876,1416
1417,5616,1417
1418,32414,1418
1419,30395,1419
1420,17185,1420
1421,3210,1421
1422,19248,1422
1423,35079,1423
1424,22579,1424
1425,3630,1425
1426,212,1426
1427,31818,1427
1428,9961,1428
1429,13120,1429
1430,22890,1430
1431,26694,1431
1432,17385,1432
1433,5097,1433
1434,32123,1434
1435,39000,1435
1436,32958,1436
1437,33522,1437
1438,38882,1438
1439,15358,1439
1440,30863,1440
1441,16619,1441
1442,8333,1442
1443,42424,1443
1444,4288,1444
1445,27424,1445
1446,30761,1446
1447,9636,1447
1448,34103,1448
1449,19655,1449
1450,13635,1450
1451,10291,1451
1452,6053,1452
1453,27113,1453
1454,16049,1454
1455,36593,1455
1456,33682,1456
1457,39929,1457
1458,12270,1458
1459,21779,1459
1460,24999,1460
1461,34058,1461
1462,43919,1462
1463,43213,1463
1464,23713,1464
1465,44580,1465
1466,34785,1466
1467,6277,1467
1468,35253,1468
1469,15846,1469
1470,3442,1470
1471,34851,1471
1472,26488,1472
1473,17776,1473
1474,11340,1474
1475,35637,1475
1476,11216,1476
1477,45470,1477
1478,26943,1478
1479,41409,1479
1480,20868,1480
1481,18991,1481
1482,48785,1482
1483,40692,1483
1484,79,1484
1485,21754,1485
1486,33853,1486
1487,18455,1487
1488,22484,1488
1489,19115,1489
1490,4258,1490
1491,1242,1491
1492,29177,1492
1493,43236,1493
1494,21497,1494
1495,302,1495
1496,2593,1496
1497,8741,1497
1498,26837,1498
1499,26454,1499
1500,10674,1500
1501,29883,1501
1502,48298,1502
1503,31520,1503
1504,48372,1504
1505,28110,1505
1506,30156,1506
1507,13864,1507
1508,23850,1508
1509,15463,1509
1510,37616,1510
1511,8577,1511
1512,23871,1512
1513,10735,1513
1514,4728,1514
1515,4592,1515
1516,2960,1516
1517,13562,1517
1518,7309,1518
1519,2382,1519
1520,29637,1520
1521,35735,1521
1522,1936,1522
1523,44783,1523
1524,35254,1524
1525,26384,1525
1526,40137,1526
1527,7638,1527
1528,35927,1528
1529,16649,1529
1530,36126,1530
1531,44715,1531
1532,2999,1532
1533,36670,1533
1534,1647,1534
1535,34341,1535
1536,49533,1536
1537,1524,1537
1538,17446,1538
1539,35447,1539
1540,40077,1540
1541,42038,1541
1542,36522,1542
1543,39261,1543
1544,23880,1544
1545,46790,1545
1546,31022,1546
1547,26083,1547
1548,13321,1548
1549,25929,1549
1550,11026,1550
1551,15711,1551
1552,30147,1552
1553,35300,1553
1554,41658,1554
1555,23278,1555
1556,9671,1556
1557,39382,1557
1558,21968,1558
1559,16447,1559
1560,49122,1560
1561,9226,1561
1562,40906,1562
1563,12107,1563
1564,21260,1564
1565,3245,1565
1566,29357,1566
1567,40192,1567
1568,27869,1568
1569,38338,1569
1570,4576,1570
1571,7876,1571
1572,1956,1572
1573,26586,1573
1574,18940,1574
1575,39428,1575
1576,29410,1576
1577,40417,1577
1578,12707,1578
1579,5564,1579
1580,39804,1580
1581,33639,1581
1582,18282,1582
1583,43342,1583
1584,47457,1584
1585,7004,1585
1586,35938,1586
1587,33578,1587
1588,30139,1588
1589,2261,1589
1590,11843,1590
1591,16855,1591
1592,6725,1592
1593,42112,1593
1594,6258,1594
1595,48655,1595
1596,45813,1596
1597,41560,1597
1598,14462,1598
1599,20075,1599
1600,5306,1600
1601,35084,1601
1602,29776,1602
1603,20482,1603
1604,31002,1604
1605,29688,1605
1606,42542,1606
1607,28460,1607
1608,45559,1608
1609,29657,1609
1610,35775,1610
1611,31988,1611
1612,30834,1612
1613,42229,1613
1614,45133,1614
1615,9235,1615
1616,37722,1616
1617,17537,1617
1618,9522,1618
1619,42593,1619
1620,36935,1620
1621,47936,1621
1622,38682,1622
1623,41692,1623
1624,46378,1624
1625,2044,1625
1626,47153,1626
1627,2428,1627
1628,28194,1628
1629,9225,1629
1630,1717,1630
1631,11530,1631
1632,45378,1632
1633,37115,1633
1634,16602,1634
1635,10214,1635
1636,3305,1636
1637,20964,1637
1638,49264,1638
1639,16475,1639
1640,8995,1640
1641,4917,1641
1642,4296,1642
1643,20930,1643
1644,47552,1644
1645,42672,1645
1646,38966,1646
1647,4134,1647
1648,15187,1648
1649,2444,1649
1650,33350,1650
1651,21469,1651
1652,36023,1652
1653,3324,1653
1654,15450,1654
1655,1757,1655
1656,43256,1656
1657,12213,1657
1658,29445,1658
1659,40605,1659
1660,372,1660
1661,2378,1661
1662,42129,1662
1663,250,1663
1664,2504,1664
1665,20218,1665
1666,31167,1666
1667,45706,1667
1668,27083,1668
1669,25686,1669
1670,42372,1670
1671,328,1671
1672,39371,1672
1673,46487,1673
1674,23517,1674
1675,37290,1675
1676,41237,1676
1677,42779,1677
1678,41480,1678
1679,15925,1679
1680,27871,1680
1681,11916,1681
1682,18341,1682
1683,11171,1683
1684,34981,1684
1685,34797,1685
1686,17562,1686
1687,12202,1687
1688,25777,1688
1689,44540,1689
1690,25582,1690
1691,29658,1691
1692,3618,1692
1693,11162,1693
1694,6391,1694
1695,2773,1695
1696,48515,1696
1697,3939,1697
1698,27530,1698
1699,4517,1699
1700,15510,1700
1701,38274,1701
1702,9632,1702
1703,2308,1703
1704,18723,1704
1705,15793,1705
1706,20306,1706
1707,8645,1707
1708,15492,1708
1709,42610,1709
1710,2963,1710
1711,44522,1711
1712,32787,1712
1713,17125,1713
1714,11662,1714
1715,29275,1715
1716,22386,1716
1717,49655,1717
1718,1547,1718
1719,41396,1719
1720,24283,1720
1721,39693,1721
1722,27473,1722
1723,29468,1723
1724,43993,1724
1725,14106,1725
1726,17012,1726
1727,268,1727
1728,12873,1728
1729,8825,1729
1730,19019,1730
1731,26478,1731
1732,5548,1732
1733,11218,1733
1734,21722,1734
1735,29508,1735
1736,15667,1736
1737,29278,1737
1738,37531,1738
1739,19003,1739
1740,46240,1740
1741,11678,1741
1742,388,1742
1743,2705,1743
1744,6361,1744
1745,6479,1745
1746,39209,1746
1747,27190,1747
1748,23836,1748
1749,14292,1749
1750,43817,1750
1751,31013,1751
1752,24138,1752
1753,6375,1753
1754,41759,1754
1755,8484,1755
1756,17601,1756
1757,14024,1757
1758,18304,1758
1759,11616,1759
1760,38544,1760
1761,43448,1761
1762,4988,1762
1763,27,1763
1764,3404,1764
1765,28161,1765
1766,36275,1766
1767,47964,1767
1768,48303,1768
1769,2676,1769
1770,29545,1770
1771,6432,1771
1772,1808,1772
1773,13405,1773
1774,27850,1774
1775,31431,1775
1776,39632,1776
1777,37225,1777
1778,48980,1778
